image_name,xmin,xmax,ymin,ymax,class_id
160_2b3_Lr_mc_AKGC417L_0.png,18,101,56,218,1
160_2b3_Lr_mc_AKGC417L_0.png,101,197,56,218,1
160_2b3_Lr_mc_AKGC417L_0.png,197,224,56,218,1
140_2b3_Tc_mc_LittC2SE_2.png,29,103,56,218,3
140_2b3_Tc_mc_LittC2SE_2.png,103,170,56,218,3
140_2b3_Tc_mc_LittC2SE_2.png,0,29,56,218,1
140_2b3_Tc_mc_LittC2SE_2.png,170,191,56,218,1
206_1b1_Ar_sc_Meditron_1.png,122,182,56,218,2
206_1b1_Ar_sc_Meditron_1.png,0,63,56,218,3
206_1b1_Ar_sc_Meditron_1.png,63,122,56,218,3
206_1b1_Ar_sc_Meditron_1.png,122,182,56,218,3
206_1b1_Ar_sc_Meditron_1.png,182,224,56,218,3
130_3p2_Ar_mc_AKGC417L_0.png,93,187,56,218,2
130_3p2_Ar_mc_AKGC417L_0.png,47,93,56,218,1
130_3p2_Ar_mc_AKGC417L_0.png,187,224,56,218,1
189_1b2_Lr_mc_LittC2SE_2.png,0,29,56,218,1
189_1b2_Lr_mc_LittC2SE_2.png,29,179,56,218,1
189_1b2_Lr_mc_LittC2SE_2.png,179,190,56,218,1
132_2b2_Lr_mc_LittC2SE_0.png,60,129,56,218,2
132_2b2_Lr_mc_LittC2SE_0.png,129,200,56,218,2
132_2b2_Lr_mc_LittC2SE_0.png,200,224,56,218,2
132_2b2_Lr_mc_LittC2SE_0.png,0,60,56,218,1
151_3p2_Ar_mc_AKGC417L_0.png,2,112,56,218,2
151_3p2_Ar_mc_AKGC417L_0.png,112,224,56,218,2
151_3p2_Ar_mc_AKGC417L_0.png,112,224,56,218,3
157_1b1_Ar_sc_Meditron_9.png,0,66,56,218,1
107_2b4_Ar_mc_AKGC417L_0.png,33,109,56,218,2
107_2b4_Ar_mc_AKGC417L_0.png,109,186,56,218,2
107_2b4_Ar_mc_AKGC417L_0.png,186,224,56,218,2
135_2b2_Pl_mc_LittC2SE_2.png,0,81,56,218,1
135_2b2_Pl_mc_LittC2SE_2.png,81,168,56,218,1
135_2b2_Pl_mc_LittC2SE_2.png,168,190,56,218,1
220_1b1_Tc_mc_LittC2SE_1.png,0,32,56,218,1
220_1b1_Tc_mc_LittC2SE_1.png,32,141,56,218,1
220_1b1_Tc_mc_LittC2SE_1.png,141,224,56,218,1
204_7p5_Tc_mc_AKGC417L_1.png,0,63,56,218,1
204_7p5_Tc_mc_AKGC417L_1.png,63,159,56,218,1
204_7p5_Tc_mc_AKGC417L_1.png,159,224,56,218,1
116_1b2_Pl_sc_Meditron_2.png,0,107,56,218,3
116_1b2_Pl_sc_Meditron_2.png,107,190,56,218,1
160_1b4_Al_mc_AKGC417L_1.png,0,133,56,218,2
160_1b4_Al_mc_AKGC417L_1.png,133,224,56,218,2
160_1b4_Al_mc_AKGC417L_1.png,0,133,56,218,3
160_1b4_Al_mc_AKGC417L_1.png,133,224,56,218,3
166_1p1_Pr_sc_Meditron_1.png,45,109,56,218,3
166_1p1_Pr_sc_Meditron_1.png,109,181,56,218,3
166_1p1_Pr_sc_Meditron_1.png,0,45,56,218,1
166_1p1_Pr_sc_Meditron_1.png,181,224,56,218,1
160_2b4_Pr_mc_AKGC417L_1.png,0,11,56,218,2
160_2b4_Pr_mc_AKGC417L_1.png,11,94,56,218,2
160_2b4_Pr_mc_AKGC417L_1.png,94,180,56,218,2
160_2b4_Pr_mc_AKGC417L_1.png,180,224,56,218,2
172_1b3_Tc_mc_AKGC417L_0.png,37,123,56,218,1
172_1b3_Tc_mc_AKGC417L_0.png,123,217,56,218,1
172_1b3_Tc_mc_AKGC417L_0.png,217,224,56,218,1
130_2p5_Lr_mc_AKGC417L_1.png,0,27,56,218,2
130_2p5_Lr_mc_AKGC417L_1.png,27,89,56,218,2
130_2p5_Lr_mc_AKGC417L_1.png,89,146,56,218,2
130_2p5_Lr_mc_AKGC417L_1.png,222,224,56,218,2
130_2p5_Lr_mc_AKGC417L_1.png,146,222,56,218,1
130_3p2_Pl_mc_AKGC417L_0.png,47,93,56,218,2
130_3p2_Pl_mc_AKGC417L_0.png,93,187,56,218,2
130_3p2_Pl_mc_AKGC417L_0.png,187,224,56,218,2
176_2b3_Al_mc_AKGC417L_1.png,0,32,56,218,2
176_2b3_Al_mc_AKGC417L_1.png,32,134,56,218,2
176_2b3_Al_mc_AKGC417L_1.png,134,224,56,218,2
205_1b3_Pr_mc_AKGC417L_0.png,36,107,56,218,2
205_1b3_Pr_mc_AKGC417L_0.png,107,220,56,218,2
205_1b3_Pr_mc_AKGC417L_0.png,220,224,56,218,2
174_2p3_Ar_mc_AKGC417L_0.png,86,217,56,218,2
174_2p3_Ar_mc_AKGC417L_0.png,217,224,56,218,2
160_1b3_Ar_mc_AKGC417L_2.png,0,117,56,218,3
160_1b3_Ar_mc_AKGC417L_2.png,117,177,56,218,1
172_1b5_Ar_mc_AKGC417L_0.png,115,219,56,218,3
172_1b5_Ar_mc_AKGC417L_0.png,32,115,56,218,1
172_1b5_Ar_mc_AKGC417L_0.png,219,224,56,218,1
149_1b1_Lr_sc_Meditron_1.png,53,83,56,218,2
149_1b1_Lr_sc_Meditron_1.png,83,109,56,218,2
149_1b1_Lr_sc_Meditron_1.png,0,5,56,218,1
149_1b1_Lr_sc_Meditron_1.png,5,25,56,218,1
149_1b1_Lr_sc_Meditron_1.png,25,53,56,218,1
149_1b1_Lr_sc_Meditron_1.png,109,163,56,218,1
149_1b1_Lr_sc_Meditron_1.png,163,188,56,218,1
149_1b1_Lr_sc_Meditron_1.png,188,221,56,218,1
149_1b1_Lr_sc_Meditron_1.png,221,224,56,218,1
221_2b2_Pl_mc_LittC2SE_0.png,1,22,56,218,3
221_2b2_Pl_mc_LittC2SE_0.png,22,177,56,218,3
221_2b2_Pl_mc_LittC2SE_0.png,177,224,56,218,3
192_2b1_Al_mc_LittC2SE_1.png,178,224,56,218,2
192_2b1_Al_mc_LittC2SE_1.png,0,87,56,218,3
192_2b1_Al_mc_LittC2SE_1.png,87,178,56,218,3
192_2b1_Al_mc_LittC2SE_1.png,178,224,56,218,3
157_1b1_Pl_sc_Meditron_9.png,0,3,56,218,1
101_1b1_Al_sc_Meditron_0.png,1,19,56,218,1
101_1b1_Al_sc_Meditron_0.png,19,78,56,218,1
101_1b1_Al_sc_Meditron_0.png,78,125,56,218,1
101_1b1_Al_sc_Meditron_0.png,125,185,56,218,1
101_1b1_Al_sc_Meditron_0.png,185,224,56,218,1
198_1b5_Al_mc_AKGC417L_1.png,0,63,56,218,3
198_1b5_Al_mc_AKGC417L_1.png,63,173,56,218,3
198_1b5_Al_mc_AKGC417L_1.png,173,224,56,218,3
145_2b2_Lr_mc_AKGC417L_1.png,0,74,56,218,1
145_2b2_Lr_mc_AKGC417L_1.png,74,193,56,218,1
145_2b2_Lr_mc_AKGC417L_1.png,193,224,56,218,1
226_1b1_Pl_sc_LittC2SE_0.png,114,184,56,218,2
226_1b1_Pl_sc_LittC2SE_0.png,184,224,56,218,2
226_1b1_Pl_sc_LittC2SE_0.png,1,39,56,218,1
226_1b1_Pl_sc_LittC2SE_0.png,39,114,56,218,1
188_1b1_Ar_sc_Meditron_2.png,0,36,56,218,1
188_1b1_Ar_sc_Meditron_2.png,36,77,56,218,1
188_1b1_Ar_sc_Meditron_2.png,77,115,56,218,1
188_1b1_Ar_sc_Meditron_2.png,115,152,56,218,1
188_1b1_Ar_sc_Meditron_2.png,152,191,56,218,1
146_2b4_Lr_mc_AKGC417L_2.png,0,49,56,218,1
146_2b4_Lr_mc_AKGC417L_2.png,49,163,56,218,1
146_2b4_Lr_mc_AKGC417L_2.png,163,191,56,218,1
122_2b2_Al_mc_LittC2SE_1.png,0,30,56,218,1
122_2b2_Al_mc_LittC2SE_1.png,30,159,56,218,1
122_2b2_Al_mc_LittC2SE_1.png,159,224,56,218,1
120_1b1_Lr_sc_Meditron_12.png,0,12,56,218,1
120_1b1_Lr_sc_Meditron_12.png,12,70,56,218,1
177_1b4_Tc_mc_AKGC417L_0.png,11,108,56,218,1
177_1b4_Tc_mc_AKGC417L_0.png,108,224,56,218,1
135_2b2_Tc_mc_LittC2SE_0.png,1,63,56,218,1
135_2b2_Tc_mc_LittC2SE_0.png,63,150,56,218,1
135_2b2_Tc_mc_LittC2SE_0.png,150,224,56,218,1
173_1b1_Al_sc_Meditron_2.png,0,29,56,218,2
173_1b1_Al_sc_Meditron_2.png,29,76,56,218,2
173_1b1_Al_sc_Meditron_2.png,76,124,56,218,1
173_1b1_Al_sc_Meditron_2.png,124,162,56,218,1
173_1b1_Al_sc_Meditron_2.png,162,190,56,218,1
138_2p2_Ar_mc_AKGC417L_2.png,0,14,56,218,2
138_2p2_Ar_mc_AKGC417L_2.png,14,117,56,218,2
138_2p2_Ar_mc_AKGC417L_2.png,117,161,56,218,2
138_2p2_Ar_mc_AKGC417L_2.png,117,161,56,218,3
172_1b3_Ll_mc_AKGC417L_1.png,0,72,56,218,2
172_1b3_Ll_mc_AKGC417L_1.png,72,159,56,218,2
172_1b3_Ll_mc_AKGC417L_1.png,159,224,56,218,2
154_1b3_Ll_mc_AKGC417L_0.png,13,74,56,218,2
154_1b3_Ll_mc_AKGC417L_0.png,74,138,56,218,2
154_1b3_Ll_mc_AKGC417L_0.png,138,197,56,218,2
154_1b3_Ll_mc_AKGC417L_0.png,197,224,56,218,2
151_2p4_Al_mc_AKGC417L_0.png,208,224,56,218,2
151_2p4_Al_mc_AKGC417L_0.png,2,93,56,218,1
151_2p4_Al_mc_AKGC417L_0.png,93,208,56,218,1
130_2b2_Ll_mc_AKGC417L_1.png,0,15,56,218,2
130_2b2_Ll_mc_AKGC417L_1.png,15,100,56,218,2
130_2b2_Ll_mc_AKGC417L_1.png,100,183,56,218,2
130_2b2_Ll_mc_AKGC417L_1.png,183,224,56,218,2
130_1p3_Pl_mc_AKGC417L_1.png,0,40,56,218,3
130_1p3_Pl_mc_AKGC417L_1.png,40,150,56,218,3
130_1p3_Pl_mc_AKGC417L_1.png,150,224,56,218,3
207_2b2_Al_mc_AKGC417L_1.png,0,70,56,218,1
207_2b2_Al_mc_AKGC417L_1.png,70,182,56,218,1
207_2b2_Al_mc_AKGC417L_1.png,182,224,56,218,1
167_1b1_Pr_sc_Meditron_2.png,0,21,56,218,3
167_1b1_Pr_sc_Meditron_2.png,159,191,56,218,3
167_1b1_Pr_sc_Meditron_2.png,21,67,56,218,1
167_1b1_Pr_sc_Meditron_2.png,67,115,56,218,1
167_1b1_Pr_sc_Meditron_2.png,115,159,56,218,1
162_2b3_Tc_mc_AKGC417L_1.png,0,121,56,218,1
162_2b3_Tc_mc_AKGC417L_1.png,121,224,56,218,1
124_1b1_Lr_sc_Litt3200_2.png,0,104,56,218,1
133_2p2_Pl_mc_AKGC417L_0.png,4,82,56,218,2
133_2p2_Pl_mc_AKGC417L_0.png,82,161,56,218,2
133_2p2_Pl_mc_AKGC417L_0.png,161,224,56,218,2
162_2b3_Al_mc_AKGC417L_0.png,3,131,56,218,1
162_2b3_Al_mc_AKGC417L_0.png,131,224,56,218,1
211_1p2_Ar_mc_AKGC417L_1.png,0,34,56,218,1
211_1p2_Ar_mc_AKGC417L_1.png,34,84,56,218,1
211_1p2_Ar_mc_AKGC417L_1.png,84,130,56,218,1
211_1p2_Ar_mc_AKGC417L_1.png,130,178,56,218,1
211_1p2_Ar_mc_AKGC417L_1.png,178,224,56,218,1
112_1p1_Pl_sc_Litt3200_0.png,76,171,56,218,2
112_1p1_Pl_sc_Litt3200_0.png,171,224,56,218,1
175_1b1_Ar_sc_Litt3200_2.png,0,76,56,218,3
138_1p3_Lr_mc_AKGC417L_0.png,3,81,56,218,2
138_1p3_Lr_mc_AKGC417L_0.png,81,217,56,218,2
138_1p3_Lr_mc_AKGC417L_0.png,217,224,56,218,2
204_7p5_Ar_mc_AKGC417L_1.png,0,61,56,218,1
204_7p5_Ar_mc_AKGC417L_1.png,61,156,56,218,1
204_7p5_Ar_mc_AKGC417L_1.png,156,224,56,218,1
138_1p4_Ll_mc_AKGC417L_1.png,0,71,56,218,2
138_1p4_Ll_mc_AKGC417L_1.png,71,190,56,218,2
138_1p4_Ll_mc_AKGC417L_1.png,190,224,56,218,1
120_1b1_Lr_sc_Meditron_7.png,0,121,56,218,1
120_1b1_Lr_sc_Meditron_7.png,121,224,56,218,1
138_1p2_Pl_mc_AKGC417L_2.png,0,50,56,218,2
138_1p2_Pl_mc_AKGC417L_2.png,50,165,56,218,2
172_1b4_Lr_mc_AKGC417L_2.png,0,102,56,218,3
172_1b4_Lr_mc_AKGC417L_2.png,102,191,56,218,1
176_1b4_Lr_mc_AKGC417L_1.png,0,77,56,218,2
176_1b4_Lr_mc_AKGC417L_1.png,77,187,56,218,2
176_1b4_Lr_mc_AKGC417L_1.png,187,224,56,218,2
201_1b1_Al_sc_Meditron_0.png,64,164,56,218,2
201_1b1_Al_sc_Meditron_0.png,164,224,56,218,3
201_1b1_Al_sc_Meditron_0.png,2,64,56,218,1
156_8b3_Ar_mc_AKGC417L_1.png,0,51,56,218,3
156_8b3_Ar_mc_AKGC417L_1.png,51,123,56,218,3
156_8b3_Ar_mc_AKGC417L_1.png,123,198,56,218,3
156_8b3_Ar_mc_AKGC417L_1.png,198,224,56,218,1
185_1b1_Ar_sc_Litt3200_2.png,0,149,56,218,1
185_1b1_Ar_sc_Litt3200_2.png,149,224,56,218,1
130_3b4_Pr_mc_AKGC417L_2.png,0,3,56,218,2
130_3b4_Pr_mc_AKGC417L_2.png,3,118,56,218,2
130_3b4_Pr_mc_AKGC417L_2.png,118,165,56,218,2
118_1b1_Pl_sc_Litt3200_1.png,0,175,56,218,1
138_1p2_Al_mc_AKGC417L_2.png,0,50,56,218,2
138_1p2_Al_mc_AKGC417L_2.png,50,165,56,218,2
154_3b3_Ll_mc_AKGC417L_0.png,28,115,56,218,2
154_3b3_Ll_mc_AKGC417L_0.png,115,224,56,218,2
148_1b1_Al_sc_Meditron_0.png,1,12,56,218,1
148_1b1_Al_sc_Meditron_0.png,12,78,56,218,1
148_1b1_Al_sc_Meditron_0.png,78,148,56,218,1
148_1b1_Al_sc_Meditron_0.png,148,217,56,218,1
148_1b1_Al_sc_Meditron_0.png,217,224,56,218,1
205_1b3_Al_mc_AKGC417L_1.png,113,224,56,218,2
205_1b3_Al_mc_AKGC417L_1.png,0,113,56,218,1
154_4b4_Lr_mc_AKGC417L_0.png,9,72,56,218,2
154_4b4_Lr_mc_AKGC417L_0.png,72,140,56,218,2
154_4b4_Lr_mc_AKGC417L_0.png,140,201,56,218,2
154_4b4_Lr_mc_AKGC417L_0.png,201,224,56,218,2
200_2p2_Pr_mc_AKGC417L_0.png,47,120,56,218,1
200_2p2_Pr_mc_AKGC417L_0.png,120,224,56,218,1
177_1b2_Lr_mc_AKGC417L_0.png,64,224,56,218,2
193_1b2_Ll_mc_AKGC417L_0.png,12,40,56,218,1
193_1b2_Ll_mc_AKGC417L_0.png,40,93,56,218,1
193_1b2_Ll_mc_AKGC417L_0.png,93,145,56,218,1
193_1b2_Ll_mc_AKGC417L_0.png,145,199,56,218,1
193_1b2_Ll_mc_AKGC417L_0.png,199,224,56,218,1
172_2b5_Ar_mc_AKGC417L_2.png,0,52,56,218,3
172_2b5_Ar_mc_AKGC417L_2.png,52,155,56,218,3
146_2b2_Pl_mc_AKGC417L_0.png,3,136,56,218,1
146_2b2_Pl_mc_AKGC417L_0.png,136,224,56,218,1
130_1p4_Pr_mc_AKGC417L_1.png,0,64,56,218,1
130_1p4_Pr_mc_AKGC417L_1.png,64,156,56,218,1
130_1p4_Pr_mc_AKGC417L_1.png,156,224,56,218,1
151_3p2_Pl_mc_AKGC417L_1.png,0,16,56,218,2
151_3p2_Pl_mc_AKGC417L_1.png,16,124,56,218,2
151_3p2_Pl_mc_AKGC417L_1.png,124,224,56,218,2
151_3p2_Pl_mc_AKGC417L_1.png,0,16,56,218,3
207_2b4_Ar_mc_AKGC417L_1.png,0,50,56,218,2
207_2b4_Ar_mc_AKGC417L_1.png,50,173,56,218,2
207_2b4_Ar_mc_AKGC417L_1.png,173,224,56,218,2
147_2b4_Ar_mc_AKGC417L_0.png,6,128,56,218,1
147_2b4_Ar_mc_AKGC417L_0.png,128,224,56,218,1
200_2p4_Al_mc_AKGC417L_2.png,0,61,56,218,1
200_2p4_Al_mc_AKGC417L_2.png,61,108,56,218,1
170_1b3_Pr_mc_AKGC417L_1.png,0,8,56,218,1
170_1b3_Pr_mc_AKGC417L_1.png,8,100,56,218,1
170_1b3_Pr_mc_AKGC417L_1.png,100,196,56,218,1
170_1b3_Pr_mc_AKGC417L_1.png,196,224,56,218,1
225_1b1_Pl_sc_Meditron_1.png,0,4,56,218,1
225_1b1_Pl_sc_Meditron_1.png,4,44,56,218,1
225_1b1_Pl_sc_Meditron_1.png,44,94,56,218,1
225_1b1_Pl_sc_Meditron_1.png,94,144,56,218,1
225_1b1_Pl_sc_Meditron_1.png,144,209,56,218,1
225_1b1_Pl_sc_Meditron_1.png,209,224,56,218,1
186_2b3_Ar_mc_AKGC417L_1.png,0,49,56,218,2
186_2b3_Ar_mc_AKGC417L_1.png,49,179,56,218,2
186_2b3_Ar_mc_AKGC417L_1.png,179,224,56,218,2
204_2b5_Ll_mc_AKGC417L_0.png,1,29,56,218,1
204_2b5_Ll_mc_AKGC417L_0.png,29,145,56,218,1
204_2b5_Ll_mc_AKGC417L_0.png,145,224,56,218,1
138_1p3_Pr_mc_AKGC417L_2.png,0,31,56,218,2
138_1p3_Pr_mc_AKGC417L_2.png,31,151,56,218,2
159_1b1_Ar_sc_Meditron_2.png,0,59,56,218,1
159_1b1_Ar_sc_Meditron_2.png,59,107,56,218,1
112_1p1_Ll_sc_Litt3200_1.png,128,224,56,218,3
112_1p1_Ll_sc_Litt3200_1.png,0,20,56,218,1
112_1p1_Ll_sc_Litt3200_1.png,20,128,56,218,1
141_1b2_Tc_mc_LittC2SE_2.png,0,128,56,218,1
141_1b2_Tc_mc_LittC2SE_2.png,128,191,56,218,1
156_2b3_Ll_mc_AKGC417L_0.png,67,168,56,218,2
156_2b3_Ll_mc_AKGC417L_0.png,168,224,56,218,2
156_2b3_Ll_mc_AKGC417L_0.png,67,168,56,218,3
156_2b3_Ll_mc_AKGC417L_0.png,168,224,56,218,3
163_8b3_Pr_mc_AKGC417L_2.png,0,75,56,218,1
163_8b3_Pr_mc_AKGC417L_2.png,75,191,56,218,1
122_2b2_Ar_mc_LittC2SE_1.png,0,26,56,218,1
122_2b2_Ar_mc_LittC2SE_1.png,26,158,56,218,1
122_2b2_Ar_mc_LittC2SE_1.png,158,224,56,218,1
177_2b4_Lr_mc_AKGC417L_2.png,0,2,56,218,2
177_2b4_Lr_mc_AKGC417L_2.png,2,139,56,218,2
177_2b4_Lr_mc_AKGC417L_2.png,139,182,56,218,2
154_2b4_Ll_mc_AKGC417L_1.png,0,62,56,218,2
154_2b4_Ll_mc_AKGC417L_1.png,62,147,56,218,2
154_2b4_Ll_mc_AKGC417L_1.png,147,224,56,218,2
130_1p3_Pr_mc_AKGC417L_0.png,34,157,56,218,3
130_1p3_Pr_mc_AKGC417L_0.png,157,224,56,218,1
218_1b1_Lr_sc_Meditron_9.png,0,64,56,218,2
218_1b1_Lr_sc_Meditron_9.png,0,64,56,218,3
218_1b1_Lr_sc_Meditron_9.png,64,185,56,218,3
218_1b1_Lr_sc_Meditron_9.png,185,224,56,218,3
166_1p1_Al_sc_Meditron_0.png,72,160,56,218,1
166_1p1_Al_sc_Meditron_0.png,160,224,56,218,1
120_1b1_Ar_sc_Meditron_7.png,0,6,56,218,1
120_1b1_Ar_sc_Meditron_7.png,6,131,56,218,1
120_1b1_Ar_sc_Meditron_7.png,131,224,56,218,1
174_1p3_Pl_mc_AKGC417L_1.png,0,20,56,218,2
174_1p3_Pl_mc_AKGC417L_1.png,20,142,56,218,2
174_1p3_Pl_mc_AKGC417L_1.png,142,224,56,218,2
112_1p1_Pl_sc_Litt3200_4.png,0,64,56,218,3
218_1b1_Lr_sc_Meditron_6.png,0,217,56,218,2
218_1b1_Lr_sc_Meditron_6.png,217,224,56,218,2
141_1b2_Tc_mc_LittC2SE_0.png,22,158,56,218,1
141_1b2_Tc_mc_LittC2SE_0.png,158,224,56,218,1
162_2b3_Lr_mc_AKGC417L_2.png,0,100,56,218,1
162_2b3_Lr_mc_AKGC417L_2.png,100,160,56,218,1
184_1b1_Ar_sc_Meditron_1.png,0,93,56,218,1
184_1b1_Ar_sc_Meditron_1.png,93,168,56,218,1
184_1b1_Ar_sc_Meditron_1.png,168,224,56,218,1
107_2b5_Pr_mc_AKGC417L_1.png,0,63,56,218,2
107_2b5_Pr_mc_AKGC417L_1.png,63,145,56,218,2
107_2b5_Pr_mc_AKGC417L_1.png,145,224,56,218,1
170_2b2_Ar_mc_AKGC417L_1.png,0,58,56,218,2
170_2b2_Ar_mc_AKGC417L_1.png,58,158,56,218,2
170_2b2_Ar_mc_AKGC417L_1.png,158,224,56,218,1
181_1b1_Tc_mc_LittC2SE_2.png,0,130,56,218,1
181_1b1_Tc_mc_LittC2SE_2.png,130,190,56,218,1
207_3b2_Lr_mc_AKGC417L_0.png,1,76,56,218,1
207_3b2_Lr_mc_AKGC417L_0.png,76,155,56,218,1
207_3b2_Lr_mc_AKGC417L_0.png,155,222,56,218,1
207_3b2_Lr_mc_AKGC417L_0.png,222,224,56,218,1
163_2b2_Lr_mc_AKGC417L_1.png,50,200,56,218,2
163_2b2_Lr_mc_AKGC417L_1.png,200,224,56,218,2
163_2b2_Lr_mc_AKGC417L_1.png,0,50,56,218,1
200_3p4_Pl_mc_AKGC417L_1.png,0,131,56,218,1
200_3p4_Pl_mc_AKGC417L_1.png,131,224,56,218,1
172_2b5_Pl_mc_AKGC417L_0.png,44,136,56,218,2
172_2b5_Pl_mc_AKGC417L_0.png,136,224,56,218,2
133_2p4_Pl_mc_AKGC417L_2.png,0,57,56,218,2
133_2p4_Pl_mc_AKGC417L_2.png,57,137,56,218,2
133_2p4_Pl_mc_AKGC417L_2.png,137,175,56,218,2
133_2p3_Pr_mc_AKGC417L_2.png,0,39,56,218,1
133_2p3_Pr_mc_AKGC417L_2.png,39,123,56,218,1
133_2p3_Pr_mc_AKGC417L_2.png,123,191,56,218,1
205_1b3_Ll_mc_AKGC417L_0.png,107,220,56,218,2
205_1b3_Ll_mc_AKGC417L_0.png,220,224,56,218,2
205_1b3_Ll_mc_AKGC417L_0.png,36,107,56,218,1
174_1p3_Lr_mc_AKGC417L_2.png,0,38,56,218,2
174_1p3_Lr_mc_AKGC417L_2.png,38,156,56,218,2
193_1b4_Lr_mc_AKGC417L_1.png,0,108,56,218,3
193_1b4_Lr_mc_AKGC417L_1.png,108,178,56,218,3
193_1b4_Lr_mc_AKGC417L_1.png,178,224,56,218,3
218_1b1_Lr_sc_Meditron_5.png,0,43,56,218,2
218_1b1_Lr_sc_Meditron_5.png,162,224,56,218,2
218_1b1_Lr_sc_Meditron_5.png,43,162,56,218,1
130_1p4_Pl_mc_AKGC417L_1.png,0,64,56,218,3
130_1p4_Pl_mc_AKGC417L_1.png,64,156,56,218,3
130_1p4_Pl_mc_AKGC417L_1.png,156,224,56,218,3
186_2b2_Pl_mc_AKGC417L_0.png,43,169,56,218,2
186_2b2_Pl_mc_AKGC417L_0.png,169,224,56,218,2
203_2p3_Ar_mc_AKGC417L_1.png,0,94,56,218,2
203_2p3_Ar_mc_AKGC417L_1.png,94,214,56,218,2
203_2p3_Ar_mc_AKGC417L_1.png,214,224,56,218,2
120_1b1_Pr_sc_Meditron_3.png,0,55,56,218,1
120_1b1_Pr_sc_Meditron_3.png,55,126,56,218,1
120_1b1_Pr_sc_Meditron_3.png,126,224,56,218,1
218_1b1_Ar_sc_Meditron_6.png,0,103,56,218,2
218_1b1_Ar_sc_Meditron_6.png,103,224,56,218,2
218_1b1_Ar_sc_Meditron_6.png,0,103,56,218,3
218_1b1_Ar_sc_Meditron_6.png,103,224,56,218,3
178_1b6_Tc_mc_AKGC417L_1.png,0,24,56,218,1
178_1b6_Tc_mc_AKGC417L_1.png,24,104,56,218,1
178_1b6_Tc_mc_AKGC417L_1.png,104,178,56,218,1
178_1b6_Tc_mc_AKGC417L_1.png,178,224,56,218,1
177_1b2_Ar_mc_AKGC417L_0.png,64,224,56,218,2
103_2b2_Ar_mc_LittC2SE_2.png,0,8,56,218,3
103_2b2_Ar_mc_LittC2SE_2.png,8,96,56,218,3
103_2b2_Ar_mc_LittC2SE_2.png,96,191,56,218,1
200_3p4_Ar_mc_AKGC417L_0.png,10,208,56,218,1
200_3p4_Ar_mc_AKGC417L_0.png,208,224,56,218,1
110_1p1_Pr_sc_Meditron_9.png,0,20,56,218,1
110_1p1_Pr_sc_Meditron_9.png,20,147,56,218,1
110_1p1_Pr_sc_Meditron_9.png,147,224,56,218,1
215_1b3_Tc_sc_Meditron_0.png,1,54,56,218,1
215_1b3_Tc_sc_Meditron_0.png,54,193,56,218,1
215_1b3_Tc_sc_Meditron_0.png,193,224,56,218,1
151_2p2_Ar_mc_AKGC417L_1.png,0,56,56,218,1
151_2p2_Ar_mc_AKGC417L_1.png,56,166,56,218,1
151_2p2_Ar_mc_AKGC417L_1.png,166,224,56,218,1
166_1p1_Ll_sc_Meditron_2.png,0,11,56,218,2
166_1p1_Ll_sc_Meditron_2.png,11,77,56,218,2
166_1p1_Ll_sc_Meditron_2.png,77,140,56,218,2
166_1p1_Ll_sc_Meditron_2.png,140,200,56,218,2
166_1p1_Ll_sc_Meditron_2.png,200,224,56,218,2
147_1b4_Tc_mc_AKGC417L_0.png,6,42,56,218,3
147_1b4_Tc_mc_AKGC417L_0.png,42,96,56,218,3
147_1b4_Tc_mc_AKGC417L_0.png,140,181,56,218,3
147_1b4_Tc_mc_AKGC417L_0.png,181,224,56,218,3
147_1b4_Tc_mc_AKGC417L_0.png,96,140,56,218,1
141_1b2_Ar_mc_LittC2SE_0.png,26,76,56,218,1
141_1b2_Ar_mc_LittC2SE_0.png,76,224,56,218,1
193_7b3_Pl_mc_AKGC417L_0.png,12,60,56,218,2
193_7b3_Pl_mc_AKGC417L_0.png,60,145,56,218,2
193_7b3_Pl_mc_AKGC417L_0.png,145,218,56,218,2
193_7b3_Pl_mc_AKGC417L_0.png,218,224,56,218,2
207_2b4_Tc_mc_AKGC417L_1.png,50,173,56,218,3
207_2b4_Tc_mc_AKGC417L_1.png,0,50,56,218,1
207_2b4_Tc_mc_AKGC417L_1.png,173,224,56,218,1
188_1b1_Al_sc_Meditron_2.png,0,4,56,218,1
188_1b1_Al_sc_Meditron_2.png,4,45,56,218,1
188_1b1_Al_sc_Meditron_2.png,45,88,56,218,1
188_1b1_Al_sc_Meditron_2.png,88,133,56,218,1
188_1b1_Al_sc_Meditron_2.png,133,174,56,218,1
188_1b1_Al_sc_Meditron_2.png,174,191,56,218,1
180_1b4_Lr_mc_AKGC417L_2.png,0,50,56,218,2
180_1b4_Lr_mc_AKGC417L_2.png,50,163,56,218,2
180_1b4_Lr_mc_AKGC417L_2.png,163,188,56,218,2
180_1b4_Lr_mc_AKGC417L_2.png,0,50,56,218,3
180_1b4_Lr_mc_AKGC417L_2.png,50,163,56,218,3
202_1b1_Ar_sc_Meditron_1.png,0,45,56,218,1
202_1b1_Ar_sc_Meditron_1.png,45,104,56,218,1
202_1b1_Ar_sc_Meditron_1.png,104,168,56,218,1
202_1b1_Ar_sc_Meditron_1.png,168,224,56,218,1
158_1p3_Tc_mc_AKGC417L_1.png,0,15,56,218,3
158_1p3_Tc_mc_AKGC417L_1.png,90,163,56,218,3
158_1p3_Tc_mc_AKGC417L_1.png,163,224,56,218,3
